Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Bloomsbury Street Kitchen,4.6,De 26 £ à 40 £,Méditerranée,"['leeks', 'sweet', 'dried', 'french', 'fresh', 'seared', 'parmesan', 'radicchio', 'truffle', 'ama', 'king', 'bucatini', 'tartare', 'shichimi', 'prawn', 'gallo', 'fine', 'tomatoes', 'vegetarian', 'crme', 'ponzu', 'claire', 'tomatospiced', 'fettuccine', 'bravas', 'prawns', 'nest', 'allamatriciana', 'served', 'garganelli', 'garlic', 'ovenroasted', 'fleur', 'ribeye', 'two', 'cutlets', 'chilli', 'aubergine', 'and', 'tempura', 'fraiche', 'salad', 'peperoncino', 'balsamic', 'paprika', 'beef', 'crispy', 'dill', 'salmon', 'beans', 'meaux', 'basil', 'pil', 'pico', 'soy', 'frache', 'de', 'gnocchi', 'cod', 'marzano', 'nduja', 'grilled', 'dressing', 'consomm', 'salt', 'smoked', 'roasted', 'aioli', 'per', 'pecorino', 'pancetta', 'g', 'glaze', 'oil', 'pepper', 'butter', 'caviar', 'black', 'zest', 'in', 'edamame', 'parsley', 'serving', 'wine', 'cabbage', 'filo', 'seafood', 'on', 'miso', 'chicken', 'risotto', 'spanish', 'brie', 'layered', 'mustard', 'verjus', 'san', 'yuzu', 'goma', 'hot', 'jalapeo', 'escargot', 'bincho', 'with', 'horseradish', 'pickled', 'steak', 'kohlrabi', 'yasai', 'three', 'warm', 'spheres', 'shiso', 'apple', 'lemon', 'sea', 'olive', 'crab', 'fillet', 'peppered', 'yellowtail', 'a', 'yellowfin', 'koshu', 'cheese', 'ribbons', 'chives', 'patatas', 'italian', 'green', 'dolce', 'white', 'fennelcured', 'of', 'dayaged', 'zuke', 'sauce', 'gb', 'tataki', 'wasabi', 'lamb', 'mayonnaise', 'hard', 'al', 'baby', 'tabasco', 'grill', 'plum', 'chargrilled', 'chorizo', 'gorgonzola', 'lentils', 'tuna', 'lime', 'sashimi', 'aged', 'oysters', 'blue', 'sel']"
Old Compton Brasserie,4.5,25 £ ou moins,Britannique,[]
Bill's Restaurant & Bar - Soho,4.1,25 £ ou moins,Britannique Moderne,[]
Andalucia - Spanish Tapas Bar & Restaurant,4.1,25 £ ou moins,Espagnole,"['sweet', 'meat', 'sultanas', 'gallega', 'cooked', 'allow', 'sausage', 'pollo', 'fresh', 'family', 'croquetas', 'cucumber', 'tapas', 'red', 'onions', 'king', 'queso', 'pan', 'garbanzos', 'toasted', 'vinagre', 'low', 'pulpo', 'mixed', 'jacobos', 'paella', 'mionce', 'mediterranean', 'traditional', 'dishes', 'octopus', 'tomatoes', 'dia', 'tabla', 'cook', 'boquerones', 'whole', 'quince', 'stew', 'andalucia', 'crepe', 'bravas', 'vino', 'alioli', 'prawns', 'homemade', 'almonds', 'wellcome', 'sopa', 'served', 'en', 'galician', 'crisp', 'bacalao', 'the', 'carrots', 'garlic', 'padron', 'ajo', 'valenciana', 'small', 'deep', 'ribeye', 'valencian', 'croqueta', 'chilli', 'tortilla', 'aubergine', 'day', 'fresco', 'and', 'marisco', 'iberico', 'esparragus', 'over', 'extra', 'order', 'ham', 'chillies', 'olives', 'pancake', 'paprika', 'beef', 'full', 'salmon', 'beans', 'topped', 'st', 'peas', 'judias', 'de', 'espaola', 'blancas', 'cod', 'our', 'tomato', 'grilled', 'breaded', 'con', 'verduras', 'chick', 'salt', 'slices', 'anchiovy', 'roasted', 'fillo', 'rice', 'fried', 'menestra', 'seabass', 'platter', 'espinacas', 'sardinas', 'are', 'potatoes', 'plain', 'oil', 'fat', 'serrano', 'fillets', 'lettuce', 'erved', 'zest', 'calamares', 'sardines', 'in', 'little', 'squid', 'arroz', 'piquillo', 'wine', 'seafood', 'mediterraneantomato', 'spanish', 'del', 'quesos', 'peppers', 'classic', 'berenjenas', 'with', 'persons', 'shredded', 'steak', 'marinated', 'estofado', 'jamon', 'y', 'egg', 'mixta', 'veal', 'lubina', 'olivas', 'units', 'olive', 'filetes', 'ternera', 'fillet', 'ala', 'a', 'albondigas', 'buen', 'fritos', 'croquettes', 'cheese', 'spicy', 'wild', 'to', 'avocado', 'patatas', 'style', 'pork', 'best', 'spinach', 'omelette', 'spices', 'vitamins', 'empanado', 'green', 'selection', 'tomate', 'minutes', 'blanco', 'white', 'of', 'chiken', 'flower', 'inspired', 'orange', 'ensalada', 'sauce', 'gb', 'virgin', 'gambas', 'mayonnaise', 'piminetos', 'al', 'baby', 'saturated', 'championes', 'pine', 'estra', 'embutidos', 'chorizo', 'vegetables', 'cherry', 'cured', 'minimun', 'la', 'gabardina', 'stuffed', 'nuts', 'bread', 'soup', 'provecho', 'dish', 'breast', 'cerdo', 'ajillo', 'antioxidants', 'argentinian', 'mushrooms', 'filete']"
100 Wardour Street Drinks,4.1,25 £ ou moins,Service Bouteille,[]
Lobos Meat & Tapas - Soho,4.4,25 £ ou moins,Espagnole,"['mojo', 'fed', 'sweet', 'cooked', 'croquetas', 'red', 'churrasco', 'gem', 'pan', 'sirloin', 'tapenade', 'mixed', 'butternut', 'fennel', 'from', 'paella', 'trinxat', 'guijuelo', 'octopus', 'sobrasada', 'dia', 'aiol', 'bone', 'berry', 'crema', 'quince', 'sheeps', 'shoulder', 'leche', 'loin', 'vino', 'bravas', 'point', 'prawns', 'almonds', 'meatballs', 'onion', 'hidden', 'the', 'garlic', 'padron', 'vinaigrette', 'pimenton', 'cheesecake', 'ribeye', 'eggs', 'chilli', 'tortilla', 'aubergine', 'ham', 'and', 'iberico', 'olives', 'salad', 'beef', 'bacon', 'full', 'crispy', 'pistachios', 'chuletn', 'board', 'fatty', 'paste', 'ofcroquetas', 'de', 'potato', 'tomato', 'grilled', 'leg', 'con', 'sorbet', 'dressing', 'parsnip', 'dulce', 'crisps', 'smoked', 'roasted', 'cream', 'aioli', 'rice', 'fried', 'g', 'acorn', 'potatoes', 'oil', 'pepper', 'catalana', 'black', 'in', 'cut', 'squid', 'piquillo', 'wine', 'squash', 'ice', 'on', 'manchego', 'pistachio', 'artichokes', 'del', 'peppers', 'instincts', 'share', 'with', 'todays', 'bits', 'cheeses', 'steak', 'marinated', 'reduction', 'charcuterie', 'iberica', 'puree', 'broken', 'sea', 'lemon', 'special', 'olive', 'secreto', 'ink', 'fillet', 'double', 'chocolate', 'cuts', 'bream', 'cheese', 'spicy', 'courgette', 'to', 'patatas', 'naturally', 'pork', 'cake', 'selection', 'green', 'dip', 'tomate', 'salchichon', 'cuttlefish', 'white', 'of', 'orange', 'sauce', 'gb', 'presa', 'straight', 'flat', 'autumn', 'al', 'matured', 'baby', 'biscuit', 'chorizo', 'cured', 'anchovies', 'cherry', 'bites', 'trintxat', 'bread', 'brava', 'flavour', 'iron']"
Sparrow Italia - Mayfair,4.5,41 £ et plus,Italienne,[]
London Stock,4.7,41 £ et plus,Européenne Moderne,"['mandarin', 'foam', 'parsley', 'sprout', 'squash', 'beetroot', 'chestnut', 'consomme', 'buckwheat', 'parmesan', 'cardamom', 'champagne', 'walnuts', 'pistachio', 'artichoke', 'white', 'risotto', 'brussels', 'jerusalem', 'dark', 'scallop', 'walnut', 'with', 'basil', 'butternut', 'pigeon', 'yoghurt', 'burrata', 'tarragon', 'cranberry', 'pumpkin', 'tomato', 'cherry', 'delica', 'venison', 'smoked', 'tapioca', 'saddle', 'smith', 'gingerbread', 'granny', 'langoustine', 'squab', 'balsamic', 'grapes', 'caviar']"
L'Atelier Robuchon,4.7,41 £ et plus,Française,"['foam', 'jacques', 'blackcurrant', 'blanc', 'sake', 'scottish', 'meringue', 'chestnut', 'imperial', 'jelly', 'foie', 'seared', 'and', 'on', 'cucumber', 'gras', 'truffle', 'quail', 'granit', 'pan', 'mashed', 'yuzu', 'beef', 'confit', 'wagyu', 'caille', 'saint', 'le', 'sauce', 'daikon', 'with', 'imprial', 'coriander', 'emulsion', 'cod', 'sorbet', 'suppl', 'veloute', 'scallops', 'hand', 'bone', 'celeriac', 'chaud', 'coconut', 'lemon', 'citron', 'la', 'shell', 'cream', 'stuffed', 'mont', 'boeuf', 'surprise', 'dived', 'potatoes', 'marrow', 'a', 'shallots', 'light', 'caviar', 'black']"
El Norte,4.3,De 26 £ à 40 £,Espagnole,[]
Imperial Treasure,4.5,41 £ et plus,Chinoise,[]
Bantof,4.4,De 26 £ à 40 £,Européenne Moderne,"['cheesecake', 'sweet', 'mousse', 'triple', 'aubergine', 'spinach', 'beetroot', 'zucchini', 'cheeks', 'ice', 'chicken', 'risotto', 'salad', 'mashed', 'affogato', 'beef', 'tartare', 'fries', 'strawberry', 'marengue', 'ravioli', 'burrata', 'potato', 'grilled', 'pie', 'supreme', 'lemon', 'sea', 'cream', 'scoops', 'for', 'seabass', 'courses', 'chocolate', 'asparagus', 'carpaccio', 'bream']"
Doppo,4.8,De 26 £ à 40 £,Italienne,"['sausage', 'steaks', 'braised', 'parmesan', 'radicchio', 'truffle', 'red', 'triplecooked', 'toasted', 'sirloin', 'chanterelle', 'fennel', 'mersea', 'thyme', 'octopus', 'farm', 'requested', 'burrata', 'di', 'unless', 'soppressata', 'saffron', 'lane', 'bresaola', 'cracked', 'sourdough', 'homemade', 'doppo', 'served', 'sussex', 'plate', 'the', 'garlic', 'chianti', 'pig', 'and', 'pici', 'extra', 'radda', 'olives', 'salad', 'woods', 'beef', 'st', 'basil', 'west', 'arancini', 'tomato', 'cobble', 'smoked', 'hispi', 'roasted', 'latteria', 'rock', 'spaghetti', 'tuscanrecipe', 'are', 'charmer', 'oil', 'hen', 'pepper', 'berkswell', 'black', 'wine', 'saucisson', 'cabbage', 'otherwise', 'ragu', 'bella', 'lerta', 'chicken', 'risotto', 'liver', 'with', 'pickled', 'steak', 'focaccia', 'side', 'cerignola', 'charcuterie', 'london', 'sannio', 'belly', 'lemon', 'sea', 'olive', 'classico', 'rocket', 'cauliflower', 'pappardelle', 'chips', 'pork', 'cheek', 'salami', 'of', 'linn', 'british', 'john', 'crostini', 'gb', 'virgin', 'longhorn', 'yorkshire', 'cornish', 'tamworth', 'marsh', 'vegetables', 'spelt', 'kalettes', 'la', 'yeast', 'monkfish', 'bistecca', 'islington', 'bread', 'midrare', 'beneventano', 'oysters', 'corra', 'mushrooms', 'trealy']"
Kettner’s – Clarence Tavern,4.3,De 26 £ à 40 £,Européenne,[]
The Iceberg Lounge at Park Row,4,41 £ et plus,Japonaise,"['sweet', 'dashi', 'spring', 'this', 'wake', 'fresh', 'serious', 'him', 'bubu', 'cucumber', 'pcs', 'buckwheat', 'red', 'truffle', 'salsa', 'onions', 'asian', 'drawn', 'king', 'nasu', 'gem', 'skin', 'aji', 'gyoza', 'toasted', 'tartare', 'tomahawk', 'shichimi', 'madness', 'prawn', 'mixed', 'arare', 'tamari', 'coriander', 'purple', 'kosho', 'tenderstem', 'sesame', 'broth', 'octopus', 'tomatoes', 'slaw', 'robata', 'nature', 'ponzu', 'whole', 'chutoro', 'masago', 'tahini', 'rosso', 'nitro', 'broccoli', 'tako', 'otoro', 'towards', 'piece', 'asparagus', 'tuesday', 'onion', 'the', 'seaweed', 'garlic', 'biondi', 'vinaigrette', 'jokers', 'rib', 'chaotic', 'defines', 'akami', 'chilli', 'lobster', 'mushroom', 'unagi', 'cress', 'heritage', 'aubergine', 'calamari', 'duck', 'im', 'and', 'tempura', 'seeds', 'bao', 'beef', 'chimichurri', 'wagyu', 'crispy', 'tosaka', 'salmon', 'beans', 'soy', 'peas', 'chirashi', 'gochujang', 'roulette', 'loathe', 'cod', 'courgetti', 'tomato', 'grilled', 'shishito', 'dressing', 'short', 'kombu', 'salt', 'slices', 'blend', 'roasted', 'aioli', 'per', 'oyster', 'rice', 'g', 'fried', 'tiger', 'okayu', 'seabass', 'ikura', 'plater', 'glaze', 'so', 'oil', 'pepper', 'kizami', 'butter', 'taco', 'black', 'shimeji', 'edamame', 'yet', 'mullet', 'conflicted', 'his', 'broad', 'glazed', 'ice', 'hamachi', 'lounge', 'poussin', 'eel', 'miso', 'micro', 'chicken', 'inexplicably', 'nasturtium', 'saturday', 'wafu', 'amarillo', 'caramelised', 'peppers', 'my', 'lollo', 'jalapeo', 'seasonal', 'pp', 'drops', 'steak', 'unpredictable', 'radish', 'shiso', 'apple', 'sea', 'skewers', 'shell', 'ceviche', 'ms', 'i', 'teriyaki', 'fillet', 'yellowtail', 'a', 'bream', 'like', 'spicy', 'chili', 'cauliflower', 'enoki', 'tofu', 'to', 'avocado', 'envy', 'spinach', 'gyozas', 'sake', 'green', 'bass', 'pickles', 'milk', 'of', 'feelings', 'maldon', 'scallop', 'repulsion', 'tataki', 'daikon', 'sauce', 'wasabi', 'kushiyaki', 'baby', 'iceberg', 'karaage', 'vegetables', 'moromi', 'burnt', 'obsiblue', 'soba', 'tuna', 'lime', 'wakame', 'sashimi', 'soup', 'why', 'flavour', 'mushrooms', 'rainbow', 'kimchi', 'steamed', 'yuzu']"
Pierre Victoire,4.4,25 £ ou moins,Française,"['pot', 'sausage', 'panseared', 'spring', 'french', 'croutons', 'fresh', 'this', 'trio', 'cooked', 'crusted', 'same', 'braised', 'seared', 'parmesan', 'red', 'please', 'toast', 'mussels', 'pan', 'mashed', 'toasted', 'tartare', 'that', 'shakshuka', 'thyme', 'stilton', 'fine', 'sesame', 'champignons', 'freshly', 'tomatoes', 'france', 'crme', 'baked', 'greens', 'brioche', 'scallops', 'shoulder', 'wilted', 'germain', 'blue', 'spritz', 'caraway', 'shank', 'tahini', 'cous', 'cracked', 'broccoli', 'shallot', 'hummus', 'prawns', 'homemade', 'almonds', 'new', 'gruyere', 'onion', 'carrots', 'espresso', 'garlic', 'mash', 'vinaigrette', 'medium', 'ribeye', 'sherry', 'chilli', 'mushroom', 'aubergine', 'avocados', 'petit', 'duck', 'watercress', 'halloumi', 'more', 'and', 'extra', 'gras', 'chickpeas', 'delicious', 'tartiflette', 'superior', 'olives', 'salad', 'fraiche', 'bestselling', 'mayo', 'balsamic', 'paprika', 'du', 'reblochon', 'kir', 'crispy', 'dill', 'no', 'beans', 'st', 'crabmeat', 'rosemary', 'vegan', 'potato', 'sauted', 'tomato', 'grilled', 'hugo', 'dressing', 'jus', 'basket', 'salt', 'maitred', 'roasted', 'royal', 'aioli', 'cream', 'campari', 'waiter', 'seabass', 'we', 'potatoes', 'entrecote', 'or', 'noisette', 'pepper', 'chopped', 'fillets', 'butter', 'cassoulet', 'pears', 'black', 'in', 'cut', 'squid', 'parsley', 'shimeji', 'wine', 'tender', 'cabbage', 'soups', 'beetroot', 'aux', 'on', 'champagne', 'recommend', 'creamy', 'beurre', 'spanish', 'caramelised', 'peppers', 'fries', 'livers', 'big', 'classic', 'panfried', 'with', 'marmalade', 'pickled', 'steak', 'chorizos', 'egg', 'dough', 'optional', 'side', 'flavoursome', 'hand', 'soft', 'dorset', 'harissa', 'pernod', 'your', 'martini', 'sea', 'lemon', 'puree', 'than', 'boiled', 'fillet', 'trout', 'as', 'rocket', 'shallots', 'croquettes', 'goats', 'cheese', 'cauliflower', 'negroni', 'pork', 'caper', 'spinach', 'green', 'chickpea', 'foie', 'herb', 'roast', 'aperol', 'white', 'of', 'sour', 'richard', 'frites', 'maldon', 'sauce', 'poached', 'gb', 'main', 'merguez', 'rarebit', 'ask', 'stem', 'dauphinoise', 'lamb', 'mayonnaise', 'starter', 'lentil', 'baby', 'pine', 'plat', 'chargrilled', 'capers', 'gratin', 'vegetables', 'cherry', 'celeriac', 'falafels', 'see', 'ratatouille', 'tuna', 'doc', 'mariniere', 'jour', 'mirror', 'nuts', 'bavette', 'bread', 'moules', 'breast', 'prosecco', 'glass', 'oysters', 'light', 'grapes', 'mushrooms', 'raisin', 'bordelaise']"
May Fair Kitchen,4.3,De 26 £ à 40 £,Italienne,"['leeks', 'meat', 'tasting', 'fish', 'seared', 'parmesan', 'truffle', 'ama', 'salsa', 'king', 'gyoza', 'bucatini', 'tartare', 'sixcourse', 'shichimi', 'toppings', 'thinly', 'octopus', 'e', 'tomatoes', 'burrata', 'vegetarian', 'crme', 'baked', 'di', 'ponzu', 'scallops', 'latte', 'yama', 'passata', 'prawns', 'v', 'dressed', 'garlic', 'tacos', 'small', 'panzerotti', 'ribeye', 'two', 'cutlets', 'chilli', 'lobster', 'mushroom', 'aubergine', 'venetian', 'and', 'tempura', 'olives', 'salad', 'peperoncino', 'beef', 'crispy', 'tuscan', 'fior', 'soy', 'basil', 'menu', 'gnocchi', 'corn', 'cod', 'marzano', 'nduja', 'tomato', 'grilled', 'dressing', 'sliced', 'salt', 'oven', 'eats', 'roasted', 'pecorino', 'per', 'basilico', 'g', 'tiger', 'platter', 'tosazuhamachi', 'japanese', 'oil', 'calabrian', 'pepper', 'fillets', 'butter', 'clams', 'taco', 'black', 'gobo', 'edamame', 'serving', 'lombardy', 'cabbage', 'stracciatella', 'seafood', 'miso', 'artichokes', 'chicken', 'risotto', 'san', 'caramelised', 'goma', 'hot', 'peppers', 'jalapeo', 'margherita', 'mozzarella', 'dressingtiger', 'with', 'kohlrabi', 'steak', 'jumbo', 'aglio', 'three', 'amalfi', 'fig', 'ginger', 'pugliese', 'ponzucornish', 'provolone', 'mayonnaisetuna', 'shiso', 'lemon', 'sea', 'teriyaki', 'crab', 'fillet', 'rocket', 'yellowtail', 'yellowfin', 'spicy', 'wild', 'ribbons', 'courgette', 'italian', 'green', 'dolce', 'bass', 'salami', 'tosazu', 'white', 'of', 'signature', 'gb', 'wasabi', 'oysters', 'lamb', 'mayonnaise', 'citrus', 'baby', 'kcal', 'four', 'chargrilled', 'cherry', 'anchovies', 'crust', 'gorgonzola', 'buffalo', 'tuna', 'handdived', 'cayenne', 'sashimi', 'salted', 'carpaccio', 'aged', 'romano', 'balsamic', 'mushrooms', 'yuzu']"
Tamarind Kitchen Soho,4.6,De 26 £ à 40 £,Indienne,[]
Leicester Square Kitchen,4.4,De 26 £ à 40 £,Mexicaine,"['rum', 'avocado', 'chilli', 'cabbage', 'mushroom', 'nachos', 'spinach', 'heritage', 'fresh', 'rocoto', 'and', 'seared', 'mojitoinfused', 'on', 'blanco', 'anticucho', 'ice', 'mexican', 'truffle', 'white', 'salad', 'risotto', 'cilantro', 'spiced', 'signature', 'jalapeo', 'gb', 'guacamole', 'cob', 'with', 'steak', 'tropical', 'cancha', 'corn', 'chargrilled', 'mojito', 'tomato', 'grilled', 'lemon', 'cream', 'mint', 'rice', 'paprikaspiced', 'fried', 'lime', 'ceviche', 'kale', 'fruit', 'cayenne', 'chocolate', 'asparagus', 'pepper', 'the', 'dressed', 'wild', 'charred', 'black']"
Negroni's,4.3,De 26 £ à 40 £,Italienne,"['shin', 'croutons', 'cooked', 'fresh', 'parmigiana', 'be', 'crusted', 'herbs', 'parmesan', 'walnuts', 'red', 'truffle', 'tortellone', 'salsa', 'il', 'radicchio', 'antipasto', 'king', 'gem', 'please', 'toasted', 'parmigiano', 'mascarpone', 'questions', 'mixed', 'arancino', 'butternut', 'ingredients', 'octopus', 'e', 'burrata', 'tomatoes', 'cacio', 'chef', 'di', 'latte', 'bresaola', 'breadsticks', 'negronis', 'prawns', 'asparagus', 'served', 'gnocco', 'meatballs', 'onion', 'plate', 'kalamata', 'garlic', 'padron', 'tortelloni', 'two', 'chilli', 'aubergine', 'calamari', 'yellow', 'ham', 'and', 'parma', 'verde', 'extra', 'tempura', 'cannolo', 'reggiano', 'panzanella', 'pici', 'olives', 'salad', 'cotta', 'mayo', 'confit', 'added', 'beef', 'tiramisu', 'pistachios', 'fior', 'basil', 'marinara', 'pasta', 'bill', 'gnocchi', 'rosemary', 'cocoa', 'potato', 'our', 'datterino', 'gelato', 'nduja', 'grilled', 'tomato', 'sorbet', 'dressing', 'powder', 'alla', 'murgia', 'roasted', 'cream', 'siciliana', 'pecorino', 'fried', 'spaghetti', 'potatoes', 'or', 'pepe', 'calabrian', 'oil', 'pepper', 'caramelized', 'zest', 'black', 'in', 'parsley', 'whipped', 'salame', 'piquillo', 'wine', 'caffe', 'squash', 'panna', 'ragu', 'stracciatella', 'grana', 'crudo', 'pistachio', 'artichokes', 'server', 'pieces', 'affogato', 'caperberries', 'sticks', 'peppers', 'classic', 'filled', 'mozzarella', 'will', 'if', 'with', 'advice', 'steak', 'marinated', 'dello', 'mortadella', 'focaccia', 'reduction', 'mafalde', 'ricotta', 'jam', 'spianata', 'your', 'lemon', 'bruschetta', 'olive', 'crab', 'rocket', 'savoiardi', 'procsciutto', 'a', 'yellowfin', 'croquettes', 'caseificio', 'napoli', 'cheese', 'about', 'nocellara', 'spicy', 'courgette', 'to', 'pork', 'italian', 'spinach', 'dip', 'siciliano', 'need', 'allergy', 'white', 'of', 'have', 'duo', 'sauce', 'gb', 'ask', 'virgin', 'porcini', 'dop', 'pinenuts', 'al', 'baby', 'taleggio', 'eggplant', 'biscuits', 'biscuit', 'you', 'grated', 'honey', 'bufala', 'discretionary', 'coffee', 'cured', 'cherry', 'la', 'raspberries', 'tuna', 'lime', 'month', 'gratuity', 'padano', 'bavette', 'bread', 'romano', 'any', 'mushrooms']"
Inamo - Soho,4.3,De 26 £ à 40 £,Japonaise,"['sweet', 'glutenfree', 'dusted', 'this', 'scottish', 'red', 'back', 'asian', 'bang', 'traditional', 'its', 'fondant', 'dipping', 'ketjap', 'greens', 'ponzu', 'berry', 'leek', 'plantbased', 'broccoli', 'chinese', 'chilli', 'aubergine', 'tempura', 'is', 'vermicelli', 'salmon', 'beans', 'soy', 'west', 'shaped', 'sui', 'vegan', 'potato', 'dressing', 'oyster', 'east', 'tiger', 'touch', 'pepper', 'drop', 'manis', 'carrot', 'peppers', 'mince', 'button', 'parcels', 'samphire', 'chinesestyle', 'but', 'fillet', 'chocolate', 'a', 'chops', 'chili', 'chives', 'avocado', 'best', 'cake', 'bun', 'fire', 'popcorn', 'crackers', 'lamb', 'tangy', 'firecracker', 'tuna', 'lime', 'stuffed', 'dish', 'mushrooms', 'gyoza', 'scallops', 'mango', 'loin', 'crunchy', 'flamed', 'prawns', 'v', 'new', 'onion', 'seaweed', 'garlic', 'sriracha', 'refreshing', 'tobiko', 'leaves', 'succulent', 'mayo', 'crispy', 'cleansing', 'curry', 'our', 'sorbet', 'surrounded', 'layer', 'yakiniku', 'lettuce', 'meets', 'tender', 'noodles', 'tamarind', 'on', 'miso', 'chicken', 'creamy', 'half', 'wrapped', 'with', 'batter', 'pickled', 'steak', 'jumbo', 'belly', 'including', 'an', 'rocket', 'as', 'smooth', 'cauliflower', 'enoki', 'torched', 'mandarin', 'handroll', 'thai', 'sake', 'leaf', 'signature', 'takoyaki', 'take', 'slice', 'smothered', 'vegetable', 'butterfly', 'around', 'gunkan', 'hoisin', 'rose', 'tasting', 'shape', 'farmed', 'york', 'spring', 'fresh', 'sibling', 'attractive', 'torte', 'cucumber', 'katsu', 'dragon', 'mussels', 'bed', 'delicate', 'sesame', 'slaw', 'vegetarian', 'rack', 'coconut', 'palate', 'sharing', 'smashed', 'gel', 'served', 'asparagus', 'crisp', 'southeast', 'lightly', 'two', 'temaki', 'ribs', 'duck', 'tea', 'seeds', 'salad', 'spiced', 'centre', 'coating', 'inari', 'enter', 'korean', 'cream', 'fried', 'molten', 'wraps', 'edamame', 'glazed', 'thigh', 'ice', 'eel', 'great', 'middle', 'pieces', 'sichuan', 'panfried', 'marinated', 'radish', 'dough', 'tarragon', 'ginger', 'soft', 'apple', 'cracker', 'papaya', 'shallots', 'spicy', 'to', 'burger', 'pork', 'chestnut', 'zingy', 'pancakes', 'pickles', 'of', 'sour', 'sauce', 'scallop', 'worlds', 'baby', 'drizzled', 'yakisoba', 'karaage', 'vegetables', 'veg', 'char', 'flambed', 'rolled', 'compote', 'kimchi', 'steamed', 'yuzu', 'by', 'mousse', 'sushi', 'buddhas', 'napa', 'pickle', 'seared', 'buckwheat', 'truffle', 'inamos', 'gem', 'skin', 'singapore', 'siu', 'shichimi', 'prawn', 'mixed', 'way', 'roll', 'mackerel', 'balls', 'plate', 'the', 'togarashi', 'unagi', 'and', 'version', 'samurai', 'bao', 'hosomaki', 'beef', 'wagyu', 'shrimp', 'both', 'jim', 'topped', 'believe', 'rolls', 'tart', 'grilled', 'slices', 'tossed', 'rice', 'jalepeno', 'platter', 'japanese', 'siracha', 'in', 'shimeji', 'cabbage', 'beetroot', 'tear', 'hot', 'fries', 'classic', 'chunks', 'marmalade', 'kenko', 'jam', 'lemon', 'teriyaki', 'passion', 'yellowtail', 'nam', 'moreish', 'cheese', 'juicy', 'tofu', 'melting', 'florets', 'bbq', 'green', 'orange', 'wings', 'tataki', 'rare', 'hard', 'plum', 'shavings', 'luxurious', 'sashimi', 'bavette', 'soup', 'matcha', 'breast', 'roarsome', 'light', 'fruit']"
Hakkasan - Hanway Place,4.5,41 £ et plus,Chinoise,"['gin', 'by', 'islay', 'tequila', 'him', 'cucumber', 'stake', 'botanist', 'bitters', 'ardbeg', 'agave', 'whiskey', 'colada', 'possession', 'privilege', 'mayfair', 'infused', 'oscietra', 'nv', 'from', 'rainbows', 'mix', 'moon', 'lose', 'eminente', 'di', 'pomegranate', 'mist', 'washed', 'abandoned', 'berry', 'everything', 'reserve', 'radiant', 'coconut', 'emotion', 'osmanthus', 'ardent', 'mint', 'for', 'wan', 'weaving', 'she', 'whistlepig', 'distillers', 'experience', 'americano', 'electric', 'love', 'the', 'label', 'sherry', 'lychee', 'romance', 'hakushu', 'umeshu', 'hakkasan', 'heritage', 'day', 'duck', 'unfold', 'and', 'house', 'is', 'cardamom', 'whisky', 'created', 'mei', 'mixology', 'yakut', 'elderflower', 'magnetism', 'team', 'reserva', 'sapphire', 'chandon', 'bitter', 'piggyback', 'basil', 'grapefruit', 'blossomed', 'yrs', 'wildflower', 'belvedere', 'fiery', 'lemon', 'our', 'mojito', 'yourself', 'untamed', 'goose', 'intense', 'elegant', 'cream', 'pink', 'spoonful', 'campari', 'silk', 'dirty', 'at', 'casamigos', 'or', 'fat', 'peking', 'charm', 'captivation', 'caviar', 'hennessy', 'in', 'rum', 'road', 'hakka', 'deception', 'vodka', 'clarified', 'beauty', 'one', 'discover', 'cocchi', 'let', 'twist', 'on', 'torino', 'miso', 'pistachio', 'prize', 'premier', 'old', 'noten', 'shes', 'walker', 'grey', 'mezcal', 'floral', 'forever', 'with', 'it', 'sun', 'earth', 'prized', 'reduction', 'ginger', 'into', 'her', 'only', 'cru', 'play', 'ciroc', 'trust', 'your', 'martini', 'sea', 'faith', 'supasawa', 'stars', 'clouds', 'intimate', 'base', 'angostura', 'most', 'bold', 'volcan', 'oak', 'mistress', 'passion', 'as', 'a', 'succumb', 'tanqueray', 'story', 'was', 'give', 'suntory', 'negroni', 'aromatic', 'to', 'choose', 'macallan', 'journey', 'rye', 'sake', 'imperial', 'bombay', 'akashitai', 'innovative', 'front', 'popcorn', 'blanco', 'duties', 'aperol', 'smoky', 'vermouth', 'flavours', 'milk', 'of', 'decadent', 'sour', 'orange', 'signature', 'margarita', 'sensual', 'gb', 'pineapple', 'crystal', 'moet', 'mot', 'cocktails', 'spice', 'chamomile', 'amanda', 'manhattan', 'johnnie', 'lime', 'cordial', 'classical', 'blue', 'fruit']"
